student_id,session,Unnamed: 0,idle_time,mouse_wheel,mouse_wheel_click,left_click,right_click,mouse_movement,keystroke,time_delta
5,1,282.5,89011.12014134276,1.0901060070671378,0.0,4.708480565371024,0.08833922261484099,463.2826855123675,2.3197879858657244,8.79505300353357
5,2,302.5,665496.7112211221,2.5445544554455446,0.0,7.661716171617162,0.21782178217821782,559.6617161716172,9.05940594059406,13.095709570957096
5,3,169.5,2329169.220588235,6.094117647058823,0.0,8.670588235294117,0.5647058823529412,861.364705882353,22.020588235294117,25.488235294117647
5,4,158.5,488402.6823899371,1.5377358490566038,0.0,4.962264150943396,0.31446540880503143,406.58490566037733,7.676100628930818,10.80503144654088
5,5,168.0,304470.6409495549,3.379821958456973,0.0,6.053412462908012,0.5222551928783383,612.9792284866469,8.109792284866469,15.246290801186944
5,6,391.0,236555.94636015326,1.2758620689655173,0.0,6.9067688378033205,0.194125159642401,594.7650063856961,1.9897828863346105,11.978288633461048
6,1,,,,,,,,,
6,2,273.5,730828.5437956204,3.5547445255474455,0.0,8.277372262773723,0.6532846715328468,461.264598540146,7.62043795620438,15.374087591240876
6,3,211.5,3426077.7146226414,10.5,0.0,9.226415094339623,0.7405660377358491,569.0778301886793,9.849056603773585,22.514150943396228
6,4,320.5,184601.49221183802,2.805295950155763,0.0,3.803738317757009,0.028037383177570093,258.45171339563865,4.06386292834891,7.116822429906542
6,5,307.0,227340.34146341463,6.183739837398374,0.0,5.341463414634147,0.2959349593495935,422.68455284552846,4.557723577235772,10.708943089430894
6,6,353.0,274751.9773691655,3.446958981612447,0.0,7.165487977369166,0.07920792079207921,502.9250353606789,4.544554455445544,12.76096181046676
7,1,161.5,586862.7469135802,0.0,0.05555555555555555,7.654320987654321,0.19753086419753085,360.9537037037037,5.799382716049383,16.521604938271604
7,2,235.0,36898.36942675159,5.150743099787686,0.0,6.518046709129512,0.39065817409766457,490.76008492569,8.721868365180468,17.934182590233547
7,3,128.0,4275000.645914397,2.832684824902724,0.0,14.964980544747082,1.517509727626459,620.964980544747,20.276264591439688,36.929961089494164
7,4,122.0,7537773.983673469,1.3959183673469389,0.0,4.910204081632653,0.15510204081632653,275.51836734693876,13.346938775510203,20.220408163265308
7,5,105.5,600801.1179245283,5.132075471698113,0.009433962264150943,5.839622641509434,0.4056603773584906,436.0518867924528,16.485849056603772,17.68867924528302
7,6,255.5,885837.482421875,2.3671875,0.0,7.31640625,0.19140625,497.283203125,1.759765625,18.119140625
8,1,,,,,,,,,
8,2,167.0,1954134.0746268656,2.8477611940298506,0.0,8.698507462686567,0.9731343283582089,571.2746268656716,11.307462686567165,26.00597014925373
8,3,122.5,3161073.0406504064,10.300813008130081,0.0,17.146341463414632,1.7560975609756098,790.6747967479674,15.25609756097561,38.16260162601626
8,4,199.5,75946.6675,2.1375,0.0,5.575,0.09,263.2025,1.3875,6.655
8,5,126.5,3475108.4921259843,2.4291338582677167,0.0,7.362204724409449,0.5984251968503937,463.96062992125985,5.562992125984252,19.653543307086615
8,6,,,,,,,,,
9,1,252.5,32204.646245059288,1.173913043478261,0.0,4.776679841897233,0.5770750988142292,247.3083003952569,1.6719367588932805,6.363636363636363
9,2,,,,,,,,,
9,3,192.0,1953338.6337662337,8.01038961038961,0.0,11.833766233766234,1.0857142857142856,558.6961038961039,13.436363636363636,21.963636363636365
9,4,201.5,314451.1336633663,2.368811881188119,0.0,4.792079207920792,0.04950495049504951,225.16336633663366,4.287128712871287,8.415841584158416
9,5,173.0,569789.1729106628,5.262247838616715,0.005763688760806916,6.997118155619597,0.4092219020172911,281.1585014409222,10.345821325648416,17.962536023054756
9,6,287.0,707447.6521739131,0.0,0.0,7.384347826086956,0.03826086956521739,217.24347826086955,1.9860869565217392,17.857391304347825
10,1,176.0,734475.8186968839,1.651558073654391,0.0,7.569405099150142,0.5892351274787535,465.3399433427762,2.0708215297450425,14.58356940509915
10,2,283.5,466443.74647887325,2.3045774647887325,0.0,7.376760563380282,0.6549295774647887,431.8380281690141,7.674295774647887,14.036971830985916
10,3,273.5,1114832.9361313868,0.9945255474452555,0.0072992700729927005,9.147810218978103,0.781021897810219,511.4434306569343,5.4963503649635035,15.762773722627736
10,4,304.0,216295.72085385877,1.6288998357963875,0.0,8.99671592775041,0.1116584564860427,333.11986863711,3.960591133004926,8.541871921182265
10,5,264.5,310510.25660377357,4.8943396226415095,0.0,7.728301886792453,0.35094339622641507,355.7150943396226,5.1773584905660375,10.30377358490566
10,6,357.5,493240.4231843575,1.8840782122905029,0.0,7.522346368715084,0.15363128491620112,388.3268156424581,2.39804469273743,12.997206703910615
11,1,227.5,452086.11842105264,0.7412280701754386,0.0,6.24780701754386,0.42543859649122806,570.6425438596491,1.7828947368421053,12.734649122807017
11,2,284.0,770283.5483304042,2.054481546572935,0.0,5.739894551845342,0.6080843585237259,573.8383128295255,6.30755711775044,16.033391915641477
11,3,156.5,7045394.9522293,0.5509554140127388,0.0,1.1592356687898089,0.006369426751592357,93.46815286624204,8.5,32.611464968152866
11,4,179.0,143646.2896935933,1.5348189415041782,0.0,4.504178272980502,0.10027855153203342,388.49860724233986,6.142061281337047,7.685236768802229
11,5,191.5,120087.7734375,2.328125,0.0,5.322916666666667,0.4322916666666667,552.5234375,5.1796875,10.703125
11,6,392.0,319190.4356687898,0.6280254777070063,0.0,6.557961783439491,0.08917197452229299,527.8509554140128,1.5541401273885351,12.063694267515924
12,1,347.5,84641.22413793103,0.0,0.0,4.25,0.2614942528735632,136.6537356321839,2.1810344827586206,8.186781609195402
12,2,284.5,1623050.6070175439,0.0,0.0,4.378947368421053,0.3017543859649123,113.79122807017544,4.633333333333334,13.866666666666667
12,3,183.0,2229540.3896457767,0.0,0.0,7.863760217983652,0.9754768392370572,207.32697547683924,10.91008174386921,23.629427792915532
12,4,180.5,753471.0276243094,0.19613259668508287,0.0,6.060773480662983,0.049723756906077346,146.8342541436464,1.580110497237569,13.022099447513812
12,5,180.0,1302238.3379501386,0.0,0.0,4.903047091412742,0.2880886426592798,151.1994459833795,7.686980609418282,19.2797783933518
12,6,216.5,2733011.529953917,0.0,0.0,7.1981566820276495,0.0967741935483871,189.0184331797235,2.707373271889401,23.601382488479263
13,1,,,,,,,,,
13,2,,,,,,,,,
13,3,,,,,,,,,
13,4,158.0,518704.29022082017,2.526813880126183,0.0,6.290220820189274,0.13249211356466878,323.5646687697161,5.488958990536277,13.615141955835963
13,5,210.0,1065434.351543943,3.992874109263658,0.0,4.641330166270784,0.2992874109263658,397.0522565320665,9.007125890736342,17.679334916864608
13,6,290.0,724490.7108433734,2.5834767641996557,0.0,7.437177280550775,0.12736660929432014,434.6557659208262,5.461273666092943,15.074010327022375
14,1,189.0,419191.6939313984,3.6358839050131926,0.0,6.970976253298153,0.9393139841688655,537.7229551451187,3.005277044854881,17.094986807387862
14,2,211.5,1016644.1650943396,3.431603773584906,0.0,6.34433962264151,0.03773584905660377,417.375,8.018867924528301,19.52122641509434
14,3,159.5,2857384.490625,18.43125,0.0,10.90625,0.00625,679.6125,9.36875,27.93125
14,4,173.0,260442.68876080692,2.76657060518732,0.0,4.489913544668588,0.01729106628242075,300.4005763688761,3.3371757925072045,12.873198847262248
14,5,117.5,1262041.6694915255,2.830508474576271,0.0,6.072033898305085,0.3644067796610169,394.135593220339,11.169491525423728,22.01271186440678
14,6,314.0,549389.7583465818,1.7011128775834659,0.0,6.775834658187599,0.06041335453100159,348.7503974562798,2.248012718600954,14.968203497615262
15,1,241.5,375224.1425619835,0.0,0.0,7.2458677685950414,0.4628099173553719,271.4152892561983,2.7169421487603307,11.289256198347108
15,2,178.5,1319273.125698324,0.0,0.0,7.206703910614525,0.4301675977653631,285.0670391061453,7.955307262569832,21.248603351955307
15,3,203.5,3533541.6348039214,7.450980392156863,0.0,10.490196078431373,0.9607843137254902,580.375,11.416666666666666,23.852941176470587
15,4,171.0,232959.96501457726,2.0699708454810497,0.0,4.431486880466473,0.023323615160349854,286.3731778425656,4.364431486880466,9.110787172011662
15,5,163.0,238032.18348623853,4.5015290519877675,0.0,5.379204892966361,0.20795107033639143,342.38532110091745,6.862385321100917,10.966360856269112
15,6,378.5,423848.3839050132,1.4116094986807388,0.0,6.771767810026385,0.03430079155672823,400.697889182058,0.9379947229551451,12.41292875989446
16,1,,,,,,,,,
16,2,229.0,903489.017429194,0.0,0.0,1.2766884531590414,0.013071895424836602,52.12200435729847,8.928104575163399,17.40305010893246
16,3,160.5,1816385.857142857,0.0,0.0,13.15527950310559,0.17391304347826086,483.7049689440994,19.049689440993788,28.167701863354036
16,4,184.0,117992.49864498645,0.0,0.0,6.439024390243903,0.005420054200542005,156.5772357723577,5.794037940379404,8.140921409214092
16,5,143.0,251485.02787456446,0.0,0.0,6.585365853658536,0.20905923344947736,230.55400696864112,12.059233449477352,13.874564459930314
16,6,301.5,509850.90231788077,0.0,0.0,7.877483443708609,0.033112582781456956,280.2119205298013,2.4139072847682117,15.640728476821192
17,1,91.0,45977.98907103825,0.0,0.0,6.295081967213115,0.6775956284153005,198.87431693989072,5.076502732240437,7.7650273224043715
17,2,182.0,2581062.375342466,0.0,0.0,0.03287671232876712,0.0,1.7397260273972603,15.652054794520549,23.572602739726026
17,3,171.5,6515343.1569767445,0.0,0.0,6.901162790697675,0.872093023255814,192.8924418604651,17.79360465116279,27.040697674418606
17,4,167.0,2524395.8,3.0865671641791046,0.0,6.3462686567164175,0.14328358208955225,349.43283582089555,8.125373134328358,16.214925373134328
17,5,207.5,866536.7596153846,3.735576923076923,0.0,5.100961538461538,0.32211538461538464,362.91586538461536,11.329326923076923,16.704326923076923
17,6,307.0,501164.9495934959,1.2682926829268293,0.0032520325203252032,6.695934959349594,0.11382113821138211,374.6211382113821,1.9902439024390244,14.432520325203251
18,1,,,,,,,,,
18,2,197.0,926768.2962025317,0.04810126582278481,0.0,6.936708860759493,0.7037974683544304,268.36962025316456,6.5620253164556965,17.848101265822784
18,3,136.0,3187469.9706959706,0.0,0.0,15.16117216117216,1.4871794871794872,607.3150183150183,20.857142857142858,38.89377289377289
18,4,169.5,1786369.3382352942,2.1029411764705883,0.0,4.855882352941176,0.27058823529411763,374.25882352941176,11.95,18.526470588235295
18,5,110.5,678960.3783783783,5.725225225225225,0.0,6.45945945945946,0.6846846846846847,535.0045045045046,14.13963963963964,19.88738738738739
18,6,344.0,424905.3686502177,0.0,0.0,7.34833091436865,0.09869375907111756,300.75036284470247,2.6545718432510887,15.155297532656023
19,1,94.5,887440.347368421,0.10526315789473684,0.0,13.157894736842104,1.2210526315789474,651.9473684210526,5.363157894736842,22.16315789473684
19,2,318.0,825635.4379905808,0.12401883830455258,0.0,7.817896389324961,0.3924646781789639,1498.8084772370487,8.42072213500785,15.185243328100471
19,3,115.5,7232542.077586207,0.0,0.0,21.262931034482758,1.4310344827586208,1542.7068965517242,13.219827586206897,46.03448275862069
19,4,199.0,81473.24060150376,0.0,0.0,8.31578947368421,0.13533834586466165,432.9624060150376,7.035087719298246,10.24310776942356
19,5,156.5,578262.9363057325,0.0,0.0,9.713375796178344,0.43312101910828027,290.8949044585987,9.579617834394904,18.015923566878982
19,6,293.0,388426.6132879046,0.0,0.0,0.0,0.0,0.0,1.272572402044293,16.265758091993185
20,1,270.5,176245.66605166052,0.0,0.0,5.8487084870848705,0.11439114391143912,267.3044280442804,2.059040590405904,12.263837638376383
20,2,249.5,522665.262,1.81,0.0,5.756,0.224,287.07,6.106,16.136
20,3,281.0,805024.920071048,0.008880994671403197,0.0,6.91651865008881,0.1172291296625222,253.65896980461812,9.829484902309058,16.238010657193605
20,4,285.0,49148.25218914186,4.012259194395797,0.0,4.770577933450087,0.30823117338003503,371.52714535901924,1.5464098073555166,7.113835376532399
20,5,291.5,119909.80479452055,1.5633561643835616,0.003424657534246575,8.566780821917808,0.18493150684931506,471.48972602739724,4.398972602739726,10.638698630136986
20,6,344.0,429452.5457184325,0.0,0.002902757619738752,7.90711175616836,0.09579100145137881,302.5544267053701,1.3570391872278664,14.872278664731494
21,1,174.5,102898.0,2.165714285714286,0.0,7.3914285714285715,0.05714285714285714,317.8542857142857,4.8742857142857146,11.042857142857143
21,2,298.5,706802.3494983277,3.3260869565217392,0.0,7.729096989966555,0.030100334448160536,510.3545150501672,6.259197324414716,15.596989966555183
21,3,,,,,,,,,
21,4,159.0,3366325.288401254,5.385579937304075,0.0,5.297805642633229,0.018808777429467086,207.2476489028213,7.9498432601880875,21.53605015673981
21,5,,,,,,,,,
21,6,,,,,,,,,
22,1,210.5,279595.2701421801,0.4194312796208531,0.0,6.232227488151659,0.44075829383886256,174.0616113744076,2.744075829383886,11.947867298578199
22,2,221.5,1211212.792792793,1.0135135135135136,0.0,7.657657657657658,0.8648648648648649,178.40315315315314,10.308558558558559,20.914414414414413
22,3,,,,,,,,,
22,4,193.5,186465.11082474227,0.5489690721649485,0.0,5.11340206185567,0.08247422680412371,97.9278350515464,2.149484536082474,7.871134020618556
22,5,215.0,574480.7308584687,1.705336426914153,0.0,7.410672853828307,0.3805104408352668,136.4385150812065,8.013921113689095,15.081206496519721
22,6,,,,,,,,,
23,1,,,,,,,,,
23,2,,,,,,,,,
23,3,115.0,4065573.116883117,0.0,0.0,7.965367965367966,1.2294372294372293,402.94805194805195,16.038961038961038,33.995670995671
23,4,135.0,888913.225092251,0.0,0.0,2.944649446494465,0.02214022140221402,164.7047970479705,10.088560885608857,13.605166051660516
23,5,190.5,422211.9293193717,0.0,0.0,4.369109947643979,0.39528795811518325,271.9502617801047,4.9188481675392675,15.18324607329843
23,6,,,,,,,,,
24,1,,,,,,,,,
24,2,240.5,1052765.070539419,0.01867219917012448,0.0,5.04356846473029,0.36099585062240663,265.2240663900415,15.973029045643154,18.780082987551868
24,3,175.0,3573008.7293447293,5.407407407407407,0.022792022792022793,9.903133903133902,0.9116809116809117,614.002849002849,12.501424501424502,31.495726495726494
24,4,186.0,202084.67560321715,1.844504021447721,0.0,4.042895442359249,0.16085790884718498,316.56300268096516,2.364611260053619,8.906166219839141
24,5,185.5,877585.3709677419,2.728494623655914,0.0,5.330645161290323,0.44086021505376344,517.0430107526881,7.658602150537634,17.586021505376344
24,6,260.5,634234.4980842912,1.7873563218390804,0.0038314176245210726,7.639846743295019,0.2260536398467433,554.7911877394636,4.139846743295019,17.028735632183906
25,1,,,,,,,,,
25,2,,,,,,,,,
25,3,259.0,776447.9903660886,7.028901734104046,0.0,8.608863198458574,1.0057803468208093,500.09248554913296,8.360308285163777,20.822736030828516
25,4,209.5,1418758.7285714287,2.519047619047619,0.0,4.223809523809524,0.23333333333333334,232.2404761904762,4.7785714285714285,12.254761904761905
25,5,,,,,,,,,
25,6,413.5,321217.79106280196,1.6594202898550725,0.0,7.380434782608695,0.2463768115942029,364.64130434782606,1.3756038647342994,13.528985507246377
26,1,,,,,,,,,
26,2,,,,,,,,,
26,3,,,,,,,,,
26,4,125.5,810661.2698412698,2.757936507936508,0.0,5.634920634920635,0.21428571428571427,102.82936507936508,0.8571428571428571,12.420634920634921
26,5,,,,,,,,,
26,6,,,,,,,,,
27,1,,,,,,,,,
27,2,157.5,1984829.3797468354,18.734177215189874,0.0,10.183544303797468,0.0,480.2278481012658,11.64240506329114,37.335443037974684
27,3,113.0,4361912.651982379,29.475770925110133,0.0,18.308370044052865,0.01762114537444934,687.1982378854625,31.92511013215859,41.56828193832599
27,4,89.5,617210.7333333333,14.36111111111111,0.0,4.677777777777778,0.12222222222222222,257.22777777777776,3.772222222222222,16.227777777777778
27,5,182.0,420802.67397260276,12.967123287671233,0.0,6.1808219178082195,0.07671232876712329,272.73150684931505,7.257534246575342,14.528767123287672
27,6,225.0,1262319.889135255,3.1352549889135255,0.0,8.494456762749445,0.026607538802660754,422.9756097560976,2.3636363636363638,20.541019955654104
28,1,175.5,166175.02272727274,0.0,0.0,4.778409090909091,0.2784090909090909,217.98863636363637,0.2840909090909091,8.142045454545455
28,2,213.0,1321705.9391100702,0.0,0.0,7.405152224824356,0.6557377049180327,215.68852459016392,10.009367681498828,21.22248243559719
28,3,174.0,3861237.2979942695,0.0,0.0,9.18624641833811,0.9111747851002865,470.8395415472779,18.974212034383953,29.6189111747851
28,4,195.5,860177.0459183673,2.104591836734694,0.0,4.191326530612245,0.08673469387755102,276.5612244897959,10.125,15.627551020408163
28,5,148.0,-1433881968180.1548,4.407407407407407,0.0,4.619528619528619,0.3569023569023569,336.3063973063973,8.68013468013468,15.79124579124579
28,6,408.0,232507.0905752754,1.7637698898408813,0.0,5.938800489596083,0.08567931456548347,393.35495716034274,1.7209302325581395,12.826193390452877
29,1,,,,,,,,,
29,2,306.0,438199.4241435563,3.9543230016313213,0.0,7.637846655791191,0.6688417618270799,506.92659053833603,3.8270799347471454,12.606851549755302
29,3,169.5,2575236.5529411766,10.297058823529412,0.0,13.755882352941176,1.2470588235294118,791.064705882353,11.214705882352941,29.314705882352943
29,4,309.5,18392.058064516128,2.817741935483871,0.0,5.508064516129032,0.24516129032258063,345.40806451612906,2.5983870967741933,6.29516129032258
29,5,227.0,93758.35164835164,4.808791208791209,0.004395604395604396,5.859340659340659,0.36043956043956044,468.32307692307694,5.898901098901099,10.410989010989011
29,6,421.5,96202.43720379147,2.546208530805687,0.0,7.291469194312796,0.08530805687203792,549.5047393364929,2.0414691943127963,10.40521327014218
30,1,298.5,161144.7575250836,2.6471571906354514,0.023411371237458192,5.478260869565218,0.30434782608695654,391.39464882943145,2.3662207357859533,10.444816053511706
30,2,175.5,2018583.3579545454,0.0,0.0,7.505681818181818,0.23863636363636365,322.39204545454544,10.928977272727273,23.548295454545453
30,3,200.0,3470367.0274314214,0.0,0.0,10.344139650872817,0.10972568578553615,417.92518703241893,11.179551122194514,26.194513715710723
30,4,196.5,621663.8375634517,0.0,0.0,5.284263959390863,0.3248730964467005,205.01015228426397,14.692893401015228,14.50507614213198
30,5,247.5,151538.9556451613,0.0,0.0,7.100806451612903,0.13709677419354838,245.44758064516128,6.530241935483871,12.046370967741936
30,6,314.5,724592.7682539682,0.0,0.0,7.917460317460318,0.13968253968253969,310.93174603174606,2.4761904761904763,15.933333333333334
31,1,,,,,,,,,
31,2,,,,,,,,,
31,3,102.0,5041961.248780488,0.0,0.0,17.053658536585367,2.1365853658536587,487.4634146341463,8.141463414634146,44.551219512195125
31,4,171.5,101764.16569767441,1.1104651162790697,0.0,4.988372093023256,0.28488372093023256,283.31976744186045,5.226744186046512,8.232558139534884
31,5,150.5,204013.18543046358,0.0,0.0,7.788079470198675,0.6887417218543046,195.1887417218543,8.93046357615894,12.314569536423841
31,6,,,,,,,,,
32,1,299.0,122883.32721202003,0.2938230383973289,0.0,5.706176961602671,0.4240400667779633,312.36560934891486,1.988313856427379,8.774624373956595
32,2,329.5,574493.1772727272,0.34393939393939393,0.0,6.372727272727273,0.6,278.19242424242424,10.85,11.895454545454545
32,3,195.0,3398346.902813299,14.107416879795396,0.0,9.92838874680307,1.1253196930946292,560.7774936061381,8.736572890025576,22.097186700767264
32,4,207.5,310413.3173076923,1.1586538461538463,0.0,7.721153846153846,0.6826923076923077,328.0264423076923,6.603365384615385,12.728365384615385
32,5,234.5,788297.7085106383,4.376595744680851,0.0,7.419148936170213,0.274468085106383,315.27021276595747,13.997872340425532,13.336170212765957
32,6,542.5,110585.06537753223,2.4889502762430937,0.0,6.952117863720074,0.08287292817679558,308.24125230202577,2.679558011049724,8.014732965009209
33,1,,,,,,,,,
33,2,,,,,,,,,
33,3,,,,,,,,,
33,4,144.0,558050.3252595155,0.0,0.0,6.242214532871972,0.2422145328719723,289.878892733564,6.505190311418685,15.937716262975778
33,5,,,,,,,,,
33,6,,,,,,,,,
34,1,126.0,380550.8774703557,1.5217391304347827,0.0,7.861660079051384,0.6640316205533597,544.6403162055336,2.6877470355731226,14.679841897233201
34,2,164.5,1983360.1151515152,1.809090909090909,0.0,8.557575757575757,1.303030303030303,456.3939393939394,7.278787878787878,24.796969696969697
34,3,141.5,3857801.693661972,7.880281690140845,0.0,15.55281690140845,1.3943661971830985,719.1091549295775,11.246478873239436,34.024647887323944
34,4,246.0,395712.5070993915,1.7809330628803246,0.0,4.95131845841785,0.056795131845841784,271.3975659229209,1.8377281947261663,9.178498985801218
34,5,147.0,2652007.0983050847,1.688135593220339,0.0,6.3254237288135595,0.42033898305084744,419.2881355932203,5.691525423728813,17.759322033898304
34,6,170.5,909618.581871345,0.6081871345029239,0.0,8.56140350877193,0.38011695906432746,471.8099415204678,1.8304093567251463,15.909356725146198
35,1,,,,,,,,,
35,2,,,,,,,,,
35,3,115.5,26933420.51724138,0.0,0.0,10.181034482758621,0.7068965517241379,421.17241379310343,12.780172413793103,42.3448275862069
35,4,266.0,370647.3752345216,0.0,0.0,0.01125703564727955,0.0,0.27392120075046905,3.3095684803001877,9.27016885553471
35,5,217.0,1335931.7218390806,0.0,0.0,7.374712643678161,0.3816091954022989,268.6183908045977,7.259770114942529,17.480459770114944
35,6,274.5,1012829.9763636363,0.0,0.0,4.154545454545454,0.03636363636363636,150.60181818181817,1.4981818181818183,17.841818181818184
36,1,159.5,446955.653125,1.5,0.0,7.95,0.35,399.60625,3.634375,14.084375
36,2,183.5,2078036.608695652,2.472826086956522,0.08695652173913043,7.138586956521739,0.6793478260869565,425.5923913043478,8.21195652173913,23.125
36,3,146.5,8272302.282312925,8.0,0.0,11.680272108843537,1.0612244897959184,767.3265306122449,16.22108843537415,36.48979591836735
36,4,173.0,1244364.576368876,2.956772334293948,0.0,6.100864553314121,0.011527377521613832,325.8097982708934,14.573487031700289,16.939481268011527
36,5,118.5,1169141.8151260505,2.008403361344538,0.0,5.9033613445378155,0.3949579831932773,545.3277310924369,15.781512605042018,21.88235294117647
36,6,321.5,787314.4829192547,0.0,0.0,7.324534161490683,0.052795031055900624,232.1552795031056,2.3850931677018634,16.392857142857142
37,1,156.0,293809.2971246006,1.6932907348242812,0.0,9.757188498402556,0.6261980830670927,782.9456869009584,4.584664536741214,14.926517571884984
37,2,,,,,,,,,
37,3,,,,,,,,,
37,4,168.5,833267.3550295858,2.1863905325443787,0.0,4.520710059171598,0.20710059171597633,472.8905325443787,10.937869822485206,13.153846153846153
37,5,265.0,329220.14877589454,2.785310734463277,0.0,4.585687382297552,0.3728813559322034,442.3069679849341,7.88135593220339,11.915254237288135
37,6,400.5,94949.70698254363,0.6433915211970075,0.0,7.728179551122195,0.10224438902743142,575.0137157107232,1.942643391521197,9.733167082294264
38,1,139.5,714912.35,0.0,0.0,7.921428571428572,0.05714285714285714,307.26428571428573,12.535714285714286,21.275
38,2,105.0,5939440.137440759,6.488151658767772,0.0,9.222748815165877,0.7109004739336493,616.8199052132701,18.81042654028436,41.77725118483412
38,3,75.0,25559684.33112583,9.218543046357615,0.0,12.7682119205298,1.9205298013245033,693.1456953642385,49.11920529801324,75.2251655629139
38,4,106.0,1211103.8356807511,4.948356807511737,0.0,5.173708920187793,0.14084507042253522,427.5211267605634,4.525821596244131,16.417840375586856
38,5,134.0,369775.11152416357,0.18587360594795538,0.0,0.4721189591078067,0.04460966542750929,53.46468401486989,6.717472118959108,18.843866171003718
38,6,194.0,1510702.089974293,1.8920308483290489,0.0,9.917737789203084,0.13881748071979436,572.3213367609254,3.012853470437018,22.308483290488432
39,1,222.5,330918.81165919284,1.899103139013453,0.11659192825112108,6.894618834080718,0.8295964125560538,343.1883408071749,4.105381165919282,12.852017937219731
39,2,242.0,1546215.0577319588,1.9134020618556702,0.049484536082474224,6.094845360824742,0.4536082474226804,291.25773195876286,10.931958762886598,18.175257731958762
39,3,197.5,681235.255050505,9.803030303030303,0.025252525252525252,12.676767676767676,0.9393939393939394,611.219696969697,17.366161616161616,22.25
39,4,274.5,212483.20545454544,1.529090909090909,0.03636363636363636,4.738181818181818,0.20363636363636364,208.05636363636364,3.6472727272727274,8.412727272727272
39,5,264.0,325336.90359168244,1.7504725897920606,0.07183364839319471,7.591682419659735,0.3516068052930057,308.07561436672967,7.23062381852552,12.429111531190927
39,6,345.0,536458.3487698986,1.8364688856729379,0.08972503617945007,7.878437047756874,0.11287988422575977,429.73661360347324,2.21273516642547,13.697539797395079
40,1,,,,,,,,,
40,2,,,,,,,,,
40,3,,,,,,,,,
40,4,174.0,338339.34383954154,2.2951289398280803,0.0,5.306590257879656,0.011461318051575931,194.26074498567334,8.822349570200574,12.375358166189113
40,5,269.0,268935.0445269017,1.4526901669758812,0.0,4.938775510204081,0.20408163265306123,192.56771799628942,4.666048237476809,12.241187384044528
40,6,,,,,,,,,
41,1,,,,,,,,,
41,2,232.5,520789.017167382,4.336909871244635,0.004291845493562232,10.008583690987125,0.8540772532188842,721.9914163090128,10.270386266094421,16.13519313304721
